Emotions,Path
happy,RAVDESS/Actor_03/03-01-03-02-01-02-03.wav
angry,RAVDESS/Actor_03/03-01-05-01-01-01-03.wav
disgust,RAVDESS/Actor_09/03-01-07-01-02-01-09.wav
neutral,RAVDESS/Actor_09/03-01-01-01-01-02-09.wav
disgust,RAVDESS/Actor_09/03-01-07-02-01-01-09.wav
neutral,RAVDESS/Actor_09/03-01-01-01-02-02-09.wav
disgust,RAVDESS/Actor_09/03-01-07-02-02-01-09.wav
disgust,RAVDESS/Actor_09/03-01-07-01-01-01-09.wav
fear,RAVDESS/Actor_09/03-01-06-02-01-01-09.wav
surprise,RAVDESS/Actor_09/03-01-08-01-01-01-09.wav
surprise,RAVDESS/Actor_09/03-01-08-02-02-01-09.wav
fear,RAVDESS/Actor_09/03-01-06-01-02-01-09.wav
surprise,RAVDESS/Actor_09/03-01-08-02-01-01-09.wav
fear,RAVDESS/Actor_09/03-01-06-01-01-01-09.wav
fear,RAVDESS/Actor_09/03-01-06-02-02-01-09.wav
surprise,RAVDESS/Actor_09/03-01-08-01-02-01-09.wav
angry,RAVDESS/Actor_09/03-01-05-01-01-01-09.wav
happy,RAVDESS/Actor_09/03-01-03-02-01-02-09.wav
happy,RAVDESS/Actor_09/03-01-03-01-02-02-09.wav
angry,RAVDESS/Actor_09/03-01-05-02-02-01-09.wav
happy,RAVDESS/Actor_09/03-01-03-01-01-02-09.wav
angry,RAVDESS/Actor_09/03-01-05-02-01-01-09.wav
angry,RAVDESS/Actor_09/03-01-05-01-02-01-09.wav
happy,RAVDESS/Actor_09/03-01-03-02-02-02-09.wav
sad,RAVDESS/Actor_09/03-01-04-02-02-01-09.wav
calm,RAVDESS/Actor_09/03-01-02-01-02-02-09.wav
calm,RAVDESS/Actor_09/03-01-02-02-01-02-09.wav
sad,RAVDESS/Actor_09/03-01-04-01-01-01-09.wav
calm,RAVDESS/Actor_09/03-01-02-02-02-02-09.wav
sad,RAVDESS/Actor_09/03-01-04-01-02-01-09.wav
sad,RAVDESS/Actor_09/03-01-04-02-01-01-09.wav
calm,RAVDESS/Actor_09/03-01-02-01-01-02-09.wav
calm,RAVDESS/Actor_09/03-01-02-01-01-01-09.wav
sad,RAVDESS/Actor_09/03-01-04-02-01-02-09.wav
sad,RAVDESS/Actor_09/03-01-04-01-02-02-09.wav
calm,RAVDESS/Actor_09/03-01-02-02-02-01-09.wav
sad,RAVDESS/Actor_09/03-01-04-01-01-02-09.wav
calm,RAVDESS/Actor_09/03-01-02-02-01-01-09.wav
calm,RAVDESS/Actor_09/03-01-02-01-02-01-09.wav
sad,RAVDESS/Actor_09/03-01-04-02-02-02-09.wav
happy,RAVDESS/Actor_09/03-01-03-02-02-01-09.wav
angry,RAVDESS/Actor_09/03-01-05-01-02-02-09.wav
angry,RAVDESS/Actor_09/03-01-05-02-01-02-09.wav
happy,RAVDESS/Actor_09/03-01-03-01-01-01-09.wav
angry,RAVDESS/Actor_09/03-01-05-02-02-02-09.wav
happy,RAVDESS/Actor_09/03-01-03-01-02-01-09.wav
happy,RAVDESS/Actor_09/03-01-03-02-01-01-09.wav
angry,RAVDESS/Actor_09/03-01-05-01-01-02-09.wav
surprise,RAVDESS/Actor_09/03-01-08-01-02-02-09.wav
fear,RAVDESS/Actor_09/03-01-06-02-02-02-09.wav
fear,RAVDESS/Actor_09/03-01-06-01-01-02-09.wav
surprise,RAVDESS/Actor_09/03-01-08-02-01-02-09.wav
fear,RAVDESS/Actor_09/03-01-06-01-02-02-09.wav
surprise,RAVDESS/Actor_09/03-01-08-02-02-02-09.wav
surprise,RAVDESS/Actor_09/03-01-08-01-01-02-09.wav
fear,RAVDESS/Actor_09/03-01-06-02-01-02-09.wav
disgust,RAVDESS/Actor_09/03-01-07-01-01-02-09.wav
disgust,RAVDESS/Actor_09/03-01-07-02-02-02-09.wav
neutral,RAVDESS/Actor_09/03-01-01-01-02-01-09.wav
disgust,RAVDESS/Actor_09/03-01-07-02-01-02-09.wav
neutral,RAVDESS/Actor_09/03-01-01-01-01-01-09.wav
disgust,RAVDESS/Actor_09/03-01-07-01-02-02-09.wav
disgust,RAVDESS/Actor_10/03-01-07-01-02-02-10.wav
disgust,RAVDESS/Actor_10/03-01-07-02-01-02-10.wav
neutral,RAVDESS/Actor_10/03-01-01-01-01-01-10.wav
disgust,RAVDESS/Actor_10/03-01-07-02-02-02-10.wav
neutral,RAVDESS/Actor_10/03-01-01-01-02-01-10.wav
disgust,RAVDESS/Actor_10/03-01-07-01-01-02-10.wav
surprise,RAVDESS/Actor_10/03-01-08-01-01-02-10.wav
fear,RAVDESS/Actor_10/03-01-06-02-01-02-10.wav
fear,RAVDESS/Actor_10/03-01-06-01-02-02-10.wav
surprise,RAVDESS/Actor_10/03-01-08-02-02-02-10.wav
fear,RAVDESS/Actor_10/03-01-06-01-01-02-10.wav
surprise,RAVDESS/Actor_10/03-01-08-02-01-02-10.wav
surprise,RAVDESS/Actor_10/03-01-08-01-02-02-10.wav
fear,RAVDESS/Actor_10/03-01-06-02-02-02-10.wav
happy,RAVDESS/Actor_10/03-01-03-02-01-01-10.wav
angry,RAVDESS/Actor_10/03-01-05-01-01-02-10.wav
angry,RAVDESS/Actor_10/03-01-05-02-02-02-10.wav
happy,RAVDESS/Actor_10/03-01-03-01-02-01-10.wav
angry,RAVDESS/Actor_10/03-01-05-02-01-02-10.wav
happy,RAVDESS/Actor_10/03-01-03-01-01-01-10.wav
happy,RAVDESS/Actor_10/03-01-03-02-02-01-10.wav
angry,RAVDESS/Actor_10/03-01-05-01-02-02-10.wav
calm,RAVDESS/Actor_10/03-01-02-01-02-01-10.wav
sad,RAVDESS/Actor_10/03-01-04-02-02-02-10.wav
sad,RAVDESS/Actor_10/03-01-04-01-01-02-10.wav
calm,RAVDESS/Actor_10/03-01-02-02-01-01-10.wav
sad,RAVDESS/Actor_10/03-01-04-01-02-02-10.wav
calm,RAVDESS/Actor_10/03-01-02-02-02-01-10.wav
calm,RAVDESS/Actor_10/03-01-02-01-01-01-10.wav
sad,RAVDESS/Actor_10/03-01-04-02-01-02-10.wav
sad,RAVDESS/Actor_10/03-01-04-02-01-01-10.wav
calm,RAVDESS/Actor_10/03-01-02-01-01-02-10.wav
calm,RAVDESS/Actor_10/03-01-02-02-02-02-10.wav
sad,RAVDESS/Actor_10/03-01-04-01-02-01-10.wav
calm,RAVDESS/Actor_10/03-01-02-02-01-02-10.wav
sad,RAVDESS/Actor_10/03-01-04-01-01-01-10.wav
sad,RAVDESS/Actor_10/03-01-04-02-02-01-10.wav
calm,RAVDESS/Actor_10/03-01-02-01-02-02-10.wav
angry,RAVDESS/Actor_10/03-01-05-01-02-01-10.wav
happy,RAVDESS/Actor_10/03-01-03-02-02-02-10.wav
happy,RAVDESS/Actor_10/03-01-03-01-01-02-10.wav
angry,RAVDESS/Actor_10/03-01-05-02-01-01-10.wav
happy,RAVDESS/Actor_10/03-01-03-01-02-02-10.wav
angry,RAVDESS/Actor_10/03-01-05-02-02-01-10.wav
angry,RAVDESS/Actor_10/03-01-05-01-01-01-10.wav
happy,RAVDESS/Actor_10/03-01-03-02-01-02-10.wav
fear,RAVDESS/Actor_10/03-01-06-02-02-01-10.wav
surprise,RAVDESS/Actor_10/03-01-08-01-02-01-10.wav
surprise,RAVDESS/Actor_10/03-01-08-02-01-01-10.wav
fear,RAVDESS/Actor_10/03-01-06-01-01-01-10.wav
surprise,RAVDESS/Actor_10/03-01-08-02-02-01-10.wav
fear,RAVDESS/Actor_10/03-01-06-01-02-01-10.wav
fear,RAVDESS/Actor_10/03-01-06-02-01-01-10.wav
surprise,RAVDESS/Actor_10/03-01-08-01-01-01-10.wav
disgust,RAVDESS/Actor_10/03-01-07-01-01-01-10.wav
neutral,RAVDESS/Actor_10/03-01-01-01-02-02-10.wav
disgust,RAVDESS/Actor_10/03-01-07-02-02-01-10.wav
neutral,RAVDESS/Actor_10/03-01-01-01-01-02-10.wav
disgust,RAVDESS/Actor_10/03-01-07-02-01-01-10.wav
disgust,RAVDESS/Actor_10/03-01-07-01-02-01-10.wav
calm,RAVDESS/Actor_22/03-01-02-02-01-01-22.wav
sad,RAVDESS/Actor_22/03-01-04-01-01-02-22.wav
sad,RAVDESS/Actor_22/03-01-04-02-02-02-22.wav
calm,RAVDESS/Actor_22/03-01-02-01-02-01-22.wav
sad,RAVDESS/Actor_22/03-01-04-02-01-02-22.wav
calm,RAVDESS/Actor_22/03-01-02-01-01-01-22.wav
calm,RAVDESS/Actor_22/03-01-02-02-02-01-22.wav
sad,RAVDESS/Actor_22/03-01-04-01-02-02-22.wav
happy,RAVDESS/Actor_22/03-01-03-01-02-01-22.wav
angry,RAVDESS/Actor_22/03-01-05-02-02-02-22.wav
angry,RAVDESS/Actor_22/03-01-05-01-01-02-22.wav
happy,RAVDESS/Actor_22/03-01-03-02-01-01-22.wav
angry,RAVDESS/Actor_22/03-01-05-01-02-02-22.wav
happy,RAVDESS/Actor_22/03-01-03-02-02-01-22.wav
happy,RAVDESS/Actor_22/03-01-03-01-01-01-22.wav
angry,RAVDESS/Actor_22/03-01-05-02-01-02-22.wav
surprise,RAVDESS/Actor_22/03-01-08-02-02-02-22.wav
fear,RAVDESS/Actor_22/03-01-06-01-02-02-22.wav
fear,RAVDESS/Actor_22/03-01-06-02-01-02-22.wav
surprise,RAVDESS/Actor_22/03-01-08-01-01-02-22.wav
fear,RAVDESS/Actor_22/03-01-06-02-02-02-22.wav
surprise,RAVDESS/Actor_22/03-01-08-01-02-02-22.wav
surprise,RAVDESS/Actor_22/03-01-08-02-01-02-22.wav
fear,RAVDESS/Actor_22/03-01-06-01-01-02-22.wav
neutral,RAVDESS/Actor_22/03-01-01-01-01-01-22.wav
disgust,RAVDESS/Actor_22/03-01-07-02-01-02-22.wav
disgust,RAVDESS/Actor_22/03-01-07-01-02-02-22.wav
disgust,RAVDESS/Actor_22/03-01-07-01-01-02-22.wav
neutral,RAVDESS/Actor_22/03-01-01-01-02-01-22.wav
disgust,RAVDESS/Actor_22/03-01-07-02-02-02-22.wav
disgust,RAVDESS/Actor_22/03-01-07-02-02-01-22.wav
neutral,RAVDESS/Actor_22/03-01-01-01-02-02-22.wav
disgust,RAVDESS/Actor_22/03-01-07-01-01-01-22.wav
disgust,RAVDESS/Actor_22/03-01-07-01-02-01-22.wav
disgust,RAVDESS/Actor_22/03-01-07-02-01-01-22.wav
neutral,RAVDESS/Actor_22/03-01-01-01-01-02-22.wav
fear,RAVDESS/Actor_22/03-01-06-01-01-01-22.wav
surprise,RAVDESS/Actor_22/03-01-08-02-01-01-22.wav
surprise,RAVDESS/Actor_22/03-01-08-01-02-01-22.wav
fear,RAVDESS/Actor_22/03-01-06-02-02-01-22.wav
surprise,RAVDESS/Actor_22/03-01-08-01-01-01-22.wav
fear,RAVDESS/Actor_22/03-01-06-02-01-01-22.wav
fear,RAVDESS/Actor_22/03-01-06-01-02-01-22.wav
surprise,RAVDESS/Actor_22/03-01-08-02-02-01-22.wav
angry,RAVDESS/Actor_22/03-01-05-02-01-01-22.wav
happy,RAVDESS/Actor_22/03-01-03-01-01-02-22.wav
happy,RAVDESS/Actor_22/03-01-03-02-02-02-22.wav
angry,RAVDESS/Actor_22/03-01-05-01-02-01-22.wav
happy,RAVDESS/Actor_22/03-01-03-02-01-02-22.wav
angry,RAVDESS/Actor_22/03-01-05-01-01-01-22.wav
angry,RAVDESS/Actor_22/03-01-05-02-02-01-22.wav
happy,RAVDESS/Actor_22/03-01-03-01-02-02-22.wav
sad,RAVDESS/Actor_22/03-01-04-01-02-01-22.wav
calm,RAVDESS/Actor_22/03-01-02-02-02-02-22.wav
calm,RAVDESS/Actor_22/03-01-02-01-01-02-22.wav
sad,RAVDESS/Actor_22/03-01-04-02-01-01-22.wav
calm,RAVDESS/Actor_22/03-01-02-01-02-02-22.wav
sad,RAVDESS/Actor_22/03-01-04-02-02-01-22.wav
sad,RAVDESS/Actor_22/03-01-04-01-01-01-22.wav
calm,RAVDESS/Actor_22/03-01-02-02-01-02-22.wav
disgust,RAVDESS/Actor_17/03-01-07-01-02-01-17.wav
neutral,RAVDESS/Actor_17/03-01-01-01-01-02-17.wav
disgust,RAVDESS/Actor_17/03-01-07-02-01-01-17.wav
neutral,RAVDESS/Actor_17/03-01-01-01-02-02-17.wav
disgust,RAVDESS/Actor_17/03-01-07-02-02-01-17.wav
disgust,RAVDESS/Actor_17/03-01-07-01-01-01-17.wav
fear,RAVDESS/Actor_17/03-01-06-02-01-01-17.wav
surprise,RAVDESS/Actor_17/03-01-08-01-01-01-17.wav
surprise,RAVDESS/Actor_17/03-01-08-02-02-01-17.wav
fear,RAVDESS/Actor_17/03-01-06-01-02-01-17.wav
surprise,RAVDESS/Actor_17/03-01-08-02-01-01-17.wav
fear,RAVDESS/Actor_17/03-01-06-01-01-01-17.wav
fear,RAVDESS/Actor_17/03-01-06-02-02-01-17.wav
surprise,RAVDESS/Actor_17/03-01-08-01-02-01-17.wav
angry,RAVDESS/Actor_17/03-01-05-01-01-01-17.wav
happy,RAVDESS/Actor_17/03-01-03-02-01-02-17.wav
happy,RAVDESS/Actor_17/03-01-03-01-02-02-17.wav
angry,RAVDESS/Actor_17/03-01-05-02-02-01-17.wav
happy,RAVDESS/Actor_17/03-01-03-01-01-02-17.wav
angry,RAVDESS/Actor_17/03-01-05-02-01-01-17.wav
angry,RAVDESS/Actor_17/03-01-05-01-02-01-17.wav
happy,RAVDESS/Actor_17/03-01-03-02-02-02-17.wav
sad,RAVDESS/Actor_17/03-01-04-02-02-01-17.wav
calm,RAVDESS/Actor_17/03-01-02-01-02-02-17.wav
calm,RAVDESS/Actor_17/03-01-02-02-01-02-17.wav
sad,RAVDESS/Actor_17/03-01-04-01-01-01-17.wav
calm,RAVDESS/Actor_17/03-01-02-02-02-02-17.wav
sad,RAVDESS/Actor_17/03-01-04-01-02-01-17.wav
sad,RAVDESS/Actor_17/03-01-04-02-01-01-17.wav
calm,RAVDESS/Actor_17/03-01-02-01-01-02-17.wav
calm,RAVDESS/Actor_17/03-01-02-01-01-01-17.wav
sad,RAVDESS/Actor_17/03-01-04-02-01-02-17.wav
sad,RAVDESS/Actor_17/03-01-04-01-02-02-17.wav
calm,RAVDESS/Actor_17/03-01-02-02-02-01-17.wav
sad,RAVDESS/Actor_17/03-01-04-01-01-02-17.wav
calm,RAVDESS/Actor_17/03-01-02-02-01-01-17.wav
calm,RAVDESS/Actor_17/03-01-02-01-02-01-17.wav
sad,RAVDESS/Actor_17/03-01-04-02-02-02-17.wav
happy,RAVDESS/Actor_17/03-01-03-02-02-01-17.wav
angry,RAVDESS/Actor_17/03-01-05-01-02-02-17.wav
angry,RAVDESS/Actor_17/03-01-05-02-01-02-17.wav
happy,RAVDESS/Actor_17/03-01-03-01-01-01-17.wav
angry,RAVDESS/Actor_17/03-01-05-02-02-02-17.wav
happy,RAVDESS/Actor_17/03-01-03-01-02-01-17.wav
happy,RAVDESS/Actor_17/03-01-03-02-01-01-17.wav
angry,RAVDESS/Actor_17/03-01-05-01-01-02-17.wav
surprise,RAVDESS/Actor_17/03-01-08-01-02-02-17.wav
fear,RAVDESS/Actor_17/03-01-06-02-02-02-17.wav
fear,RAVDESS/Actor_17/03-01-06-01-01-02-17.wav
surprise,RAVDESS/Actor_17/03-01-08-02-01-02-17.wav
fear,RAVDESS/Actor_17/03-01-06-01-02-02-17.wav
surprise,RAVDESS/Actor_17/03-01-08-02-02-02-17.wav
surprise,RAVDESS/Actor_17/03-01-08-01-01-02-17.wav
fear,RAVDESS/Actor_17/03-01-06-02-01-02-17.wav
disgust,RAVDESS/Actor_17/03-01-07-01-01-02-17.wav
disgust,RAVDESS/Actor_17/03-01-07-02-02-02-17.wav
neutral,RAVDESS/Actor_17/03-01-01-01-02-01-17.wav
disgust,RAVDESS/Actor_17/03-01-07-02-01-02-17.wav
neutral,RAVDESS/Actor_17/03-01-01-01-01-01-17.wav
disgust,RAVDESS/Actor_17/03-01-07-01-02-02-17.wav
fear,RAVDESS/Actor_04/03-01-06-02-01-02-04.wav
surprise,RAVDESS/Actor_04/03-01-08-01-01-02-04.wav
surprise,RAVDESS/Actor_04/03-01-08-02-02-02-04.wav
fear,RAVDESS/Actor_04/03-01-06-01-02-02-04.wav
surprise,RAVDESS/Actor_04/03-01-08-02-01-02-04.wav
fear,RAVDESS/Actor_04/03-01-06-01-01-02-04.wav
fear,RAVDESS/Actor_04/03-01-06-02-02-02-04.wav
surprise,RAVDESS/Actor_04/03-01-08-01-02-02-04.wav
disgust,RAVDESS/Actor_04/03-01-07-01-02-02-04.wav
neutral,RAVDESS/Actor_04/03-01-01-01-01-01-04.wav
disgust,RAVDESS/Actor_04/03-01-07-02-01-02-04.wav
neutral,RAVDESS/Actor_04/03-01-01-01-02-01-04.wav
disgust,RAVDESS/Actor_04/03-01-07-02-02-02-04.wav
disgust,RAVDESS/Actor_04/03-01-07-01-01-02-04.wav
sad,RAVDESS/Actor_04/03-01-04-02-02-02-04.wav
calm,RAVDESS/Actor_04/03-01-02-01-02-01-04.wav
calm,RAVDESS/Actor_04/03-01-02-02-01-01-04.wav
sad,RAVDESS/Actor_04/03-01-04-01-01-02-04.wav
calm,RAVDESS/Actor_04/03-01-02-02-02-01-04.wav
sad,RAVDESS/Actor_04/03-01-04-01-02-02-04.wav
sad,RAVDESS/Actor_04/03-01-04-02-01-02-04.wav
calm,RAVDESS/Actor_04/03-01-02-01-01-01-04.wav
angry,RAVDESS/Actor_04/03-01-05-01-01-02-04.wav
happy,RAVDESS/Actor_04/03-01-03-02-01-01-04.wav
happy,RAVDESS/Actor_04/03-01-03-01-02-01-04.wav
angry,RAVDESS/Actor_04/03-01-05-02-02-02-04.wav
happy,RAVDESS/Actor_04/03-01-03-01-01-01-04.wav
angry,RAVDESS/Actor_04/03-01-05-02-01-02-04.wav
angry,RAVDESS/Actor_04/03-01-05-01-02-02-04.wav
happy,RAVDESS/Actor_04/03-01-03-02-02-01-04.wav
happy,RAVDESS/Actor_04/03-01-03-02-02-02-04.wav
angry,RAVDESS/Actor_04/03-01-05-01-02-01-04.wav
angry,RAVDESS/Actor_04/03-01-05-02-01-01-04.wav
happy,RAVDESS/Actor_04/03-01-03-01-01-02-04.wav
angry,RAVDESS/Actor_04/03-01-05-02-02-01-04.wav
happy,RAVDESS/Actor_04/03-01-03-01-02-02-04.wav
happy,RAVDESS/Actor_04/03-01-03-02-01-02-04.wav
angry,RAVDESS/Actor_04/03-01-05-01-01-01-04.wav
calm,RAVDESS/Actor_04/03-01-02-01-01-02-04.wav
sad,RAVDESS/Actor_04/03-01-04-02-01-01-04.wav
sad,RAVDESS/Actor_04/03-01-04-01-02-01-04.wav
calm,RAVDESS/Actor_04/03-01-02-02-02-02-04.wav
sad,RAVDESS/Actor_04/03-01-04-01-01-01-04.wav
calm,RAVDESS/Actor_04/03-01-02-02-01-02-04.wav
calm,RAVDESS/Actor_04/03-01-02-01-02-02-04.wav
sad,RAVDESS/Actor_04/03-01-04-02-02-01-04.wav
disgust,RAVDESS/Actor_04/03-01-07-01-01-01-04.wav
disgust,RAVDESS/Actor_04/03-01-07-02-02-01-04.wav
neutral,RAVDESS/Actor_04/03-01-01-01-02-02-04.wav
disgust,RAVDESS/Actor_04/03-01-07-02-01-01-04.wav
neutral,RAVDESS/Actor_04/03-01-01-01-01-02-04.wav
disgust,RAVDESS/Actor_04/03-01-07-01-02-01-04.wav
surprise,RAVDESS/Actor_04/03-01-08-01-02-01-04.wav
fear,RAVDESS/Actor_04/03-01-06-02-02-01-04.wav
fear,RAVDESS/Actor_04/03-01-06-01-01-01-04.wav
surprise,RAVDESS/Actor_04/03-01-08-02-01-01-04.wav
fear,RAVDESS/Actor_04/03-01-06-01-02-01-04.wav
surprise,RAVDESS/Actor_04/03-01-08-02-02-01-04.wav
surprise,RAVDESS/Actor_04/03-01-08-01-01-01-04.wav
fear,RAVDESS/Actor_04/03-01-06-02-01-01-04.wav
surprise,RAVDESS/Actor_13/03-01-08-02-02-02-13.wav
fear,RAVDESS/Actor_13/03-01-06-01-02-02-13.wav
fear,RAVDESS/Actor_13/03-01-06-02-01-02-13.wav
surprise,RAVDESS/Actor_13/03-01-08-01-01-02-13.wav
fear,RAVDESS/Actor_13/03-01-06-02-02-02-13.wav
surprise,RAVDESS/Actor_13/03-01-08-01-02-02-13.wav
surprise,RAVDESS/Actor_13/03-01-08-02-01-02-13.wav
fear,RAVDESS/Actor_13/03-01-06-01-01-02-13.wav
neutral,RAVDESS/Actor_13/03-01-01-01-01-01-13.wav
disgust,RAVDESS/Actor_13/03-01-07-02-01-02-13.wav
disgust,RAVDESS/Actor_13/03-01-07-01-02-02-13.wav
disgust,RAVDESS/Actor_13/03-01-07-01-01-02-13.wav
neutral,RAVDESS/Actor_13/03-01-01-01-02-01-13.wav
disgust,RAVDESS/Actor_13/03-01-07-02-02-02-13.wav
calm,RAVDESS/Actor_13/03-01-02-02-01-01-13.wav
sad,RAVDESS/Actor_13/03-01-04-01-01-02-13.wav
sad,RAVDESS/Actor_13/03-01-04-02-02-02-13.wav
calm,RAVDESS/Actor_13/03-01-02-01-02-01-13.wav
sad,RAVDESS/Actor_13/03-01-04-02-01-02-13.wav
calm,RAVDESS/Actor_13/03-01-02-01-01-01-13.wav
calm,RAVDESS/Actor_13/03-01-02-02-02-01-13.wav
sad,RAVDESS/Actor_13/03-01-04-01-02-02-13.wav
happy,RAVDESS/Actor_13/03-01-03-01-02-01-13.wav
angry,RAVDESS/Actor_13/03-01-05-02-02-02-13.wav
angry,RAVDESS/Actor_13/03-01-05-01-01-02-13.wav
happy,RAVDESS/Actor_13/03-01-03-02-01-01-13.wav
angry,RAVDESS/Actor_13/03-01-05-01-02-02-13.wav
happy,RAVDESS/Actor_13/03-01-03-02-02-01-13.wav
happy,RAVDESS/Actor_13/03-01-03-01-01-01-13.wav
angry,RAVDESS/Actor_13/03-01-05-02-01-02-13.wav
angry,RAVDESS/Actor_13/03-01-05-02-01-01-13.wav
happy,RAVDESS/Actor_13/03-01-03-01-01-02-13.wav
happy,RAVDESS/Actor_13/03-01-03-02-02-02-13.wav
angry,RAVDESS/Actor_13/03-01-05-01-02-01-13.wav
happy,RAVDESS/Actor_13/03-01-03-02-01-02-13.wav
angry,RAVDESS/Actor_13/03-01-05-01-01-01-13.wav
angry,RAVDESS/Actor_13/03-01-05-02-02-01-13.wav
happy,RAVDESS/Actor_13/03-01-03-01-02-02-13.wav
sad,RAVDESS/Actor_13/03-01-04-01-02-01-13.wav
calm,RAVDESS/Actor_13/03-01-02-02-02-02-13.wav
calm,RAVDESS/Actor_13/03-01-02-01-01-02-13.wav
sad,RAVDESS/Actor_13/03-01-04-02-01-01-13.wav
calm,RAVDESS/Actor_13/03-01-02-01-02-02-13.wav
sad,RAVDESS/Actor_13/03-01-04-02-02-01-13.wav
sad,RAVDESS/Actor_13/03-01-04-01-01-01-13.wav
calm,RAVDESS/Actor_13/03-01-02-02-01-02-13.wav
disgust,RAVDESS/Actor_13/03-01-07-02-02-01-13.wav
neutral,RAVDESS/Actor_13/03-01-01-01-02-02-13.wav
disgust,RAVDESS/Actor_13/03-01-07-01-01-01-13.wav
disgust,RAVDESS/Actor_13/03-01-07-01-02-01-13.wav
disgust,RAVDESS/Actor_13/03-01-07-02-01-01-13.wav
neutral,RAVDESS/Actor_13/03-01-01-01-01-02-13.wav
fear,RAVDESS/Actor_13/03-01-06-01-01-01-13.wav
surprise,RAVDESS/Actor_13/03-01-08-02-01-01-13.wav
surprise,RAVDESS/Actor_13/03-01-08-01-02-01-13.wav
fear,RAVDESS/Actor_13/03-01-06-02-02-01-13.wav
surprise,RAVDESS/Actor_13/03-01-08-01-01-01-13.wav
fear,RAVDESS/Actor_13/03-01-06-02-01-01-13.wav
fear,RAVDESS/Actor_13/03-01-06-01-02-01-13.wav
surprise,RAVDESS/Actor_13/03-01-08-02-02-01-13.wav
angry,RAVDESS/Actor_19/03-01-05-02-01-02-19.wav
happy,RAVDESS/Actor_19/03-01-03-01-01-01-19.wav
happy,RAVDESS/Actor_19/03-01-03-02-02-01-19.wav
angry,RAVDESS/Actor_19/03-01-05-01-02-02-19.wav
happy,RAVDESS/Actor_19/03-01-03-02-01-01-19.wav
angry,RAVDESS/Actor_19/03-01-05-01-01-02-19.wav
angry,RAVDESS/Actor_19/03-01-05-02-02-02-19.wav
happy,RAVDESS/Actor_19/03-01-03-01-02-01-19.wav
sad,RAVDESS/Actor_19/03-01-04-01-02-02-19.wav
calm,RAVDESS/Actor_19/03-01-02-02-02-01-19.wav
calm,RAVDESS/Actor_19/03-01-02-01-01-01-19.wav
sad,RAVDESS/Actor_19/03-01-04-02-01-02-19.wav
calm,RAVDESS/Actor_19/03-01-02-01-02-01-19.wav
sad,RAVDESS/Actor_19/03-01-04-02-02-02-19.wav
sad,RAVDESS/Actor_19/03-01-04-01-01-02-19.wav
calm,RAVDESS/Actor_19/03-01-02-02-01-01-19.wav
disgust,RAVDESS/Actor_19/03-01-07-02-02-02-19.wav
neutral,RAVDESS/Actor_19/03-01-01-01-02-01-19.wav
disgust,RAVDESS/Actor_19/03-01-07-01-01-02-19.wav
disgust,RAVDESS/Actor_19/03-01-07-01-02-02-19.wav
disgust,RAVDESS/Actor_19/03-01-07-02-01-02-19.wav
neutral,RAVDESS/Actor_19/03-01-01-01-01-01-19.wav
fear,RAVDESS/Actor_19/03-01-06-01-01-02-19.wav
surprise,RAVDESS/Actor_19/03-01-08-02-01-02-19.wav
surprise,RAVDESS/Actor_19/03-01-08-01-02-02-19.wav
fear,RAVDESS/Actor_19/03-01-06-02-02-02-19.wav
surprise,RAVDESS/Actor_19/03-01-08-01-01-02-19.wav
fear,RAVDESS/Actor_19/03-01-06-02-01-02-19.wav
fear,RAVDESS/Actor_19/03-01-06-01-02-02-19.wav
surprise,RAVDESS/Actor_19/03-01-08-02-02-02-19.wav
surprise,RAVDESS/Actor_19/03-01-08-02-02-01-19.wav
fear,RAVDESS/Actor_19/03-01-06-01-02-01-19.wav
fear,RAVDESS/Actor_19/03-01-06-02-01-01-19.wav
surprise,RAVDESS/Actor_19/03-01-08-01-01-01-19.wav
fear,RAVDESS/Actor_19/03-01-06-02-02-01-19.wav
surprise,RAVDESS/Actor_19/03-01-08-01-02-01-19.wav
surprise,RAVDESS/Actor_19/03-01-08-02-01-01-19.wav
fear,RAVDESS/Actor_19/03-01-06-01-01-01-19.wav
neutral,RAVDESS/Actor_19/03-01-01-01-01-02-19.wav
disgust,RAVDESS/Actor_19/03-01-07-02-01-01-19.wav
disgust,RAVDESS/Actor_19/03-01-07-01-02-01-19.wav
disgust,RAVDESS/Actor_19/03-01-07-01-01-01-19.wav
neutral,RAVDESS/Actor_19/03-01-01-01-02-02-19.wav
disgust,RAVDESS/Actor_19/03-01-07-02-02-01-19.wav
calm,RAVDESS/Actor_19/03-01-02-02-01-02-19.wav
sad,RAVDESS/Actor_19/03-01-04-01-01-01-19.wav
sad,RAVDESS/Actor_19/03-01-04-02-02-01-19.wav
calm,RAVDESS/Actor_19/03-01-02-01-02-02-19.wav
sad,RAVDESS/Actor_19/03-01-04-02-01-01-19.wav
calm,RAVDESS/Actor_19/03-01-02-01-01-02-19.wav
calm,RAVDESS/Actor_19/03-01-02-02-02-02-19.wav
sad,RAVDESS/Actor_19/03-01-04-01-02-01-19.wav
happy,RAVDESS/Actor_19/03-01-03-01-02-02-19.wav
angry,RAVDESS/Actor_19/03-01-05-02-02-01-19.wav
angry,RAVDESS/Actor_19/03-01-05-01-01-01-19.wav
happy,RAVDESS/Actor_19/03-01-03-02-01-02-19.wav
angry,RAVDESS/Actor_19/03-01-05-01-02-01-19.wav
